date	province	district	infected_total
12.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	11312
13.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	11646
14.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	12154
15.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	12989
16.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	13581
17.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	14639
18.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	15363
19.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	15786
20.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	16972
21.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	17726
22.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	19242
23.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	20292
24.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	21765
25.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	22616
26.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	23074
27.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	24651
28.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	27536
29.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	30169
30.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	33251
31.10.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	35580
01.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	36423
02.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	37679
03.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	39793
04.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	43745
05.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	47633
06.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	49696
07.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	52147
08.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	53992
09.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	55975
10.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	59821
11.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	62902
12.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	65134
13.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	68000
14.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	70742
15.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	72885
16.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	75285
17.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	76760
18.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	77934
19.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	80087
20.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	82345
21.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	84870
22.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	86940
23.11.2020	WIELKOPOLSKIE	WIELKOPOLSKIE	88839
04.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
05.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
06.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
07.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
08.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
09.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
10.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
11.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
12.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
13.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
14.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
15.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
16.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
17.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
18.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
19.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
20.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
21.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
22.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
23.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
24.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
25.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
26.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
27.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
28.03.2020	WIELKOPOLSKIE	Powiat chodzieski	0
29.03.2020	WIELKOPOLSKIE	Powiat chodzieski	1
30.03.2020	WIELKOPOLSKIE	Powiat chodzieski	1
31.03.2020	WIELKOPOLSKIE	Powiat chodzieski	1
01.04.2020	WIELKOPOLSKIE	Powiat chodzieski	1
02.04.2020	WIELKOPOLSKIE	Powiat chodzieski	1
03.04.2020	WIELKOPOLSKIE	Powiat chodzieski	1
04.04.2020	WIELKOPOLSKIE	Powiat chodzieski	1
05.04.2020	WIELKOPOLSKIE	Powiat chodzieski	1
06.04.2020	WIELKOPOLSKIE	Powiat chodzieski	1
07.04.2020	WIELKOPOLSKIE	Powiat chodzieski	5
08.04.2020	WIELKOPOLSKIE	Powiat chodzieski	5
09.04.2020	WIELKOPOLSKIE	Powiat chodzieski	5
10.04.2020	WIELKOPOLSKIE	Powiat chodzieski	5
11.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
12.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
13.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
14.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
15.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
16.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
17.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
18.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
19.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
20.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
21.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
22.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
23.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
24.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
25.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
26.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
27.04.2020	WIELKOPOLSKIE	Powiat chodzieski	7
28.04.2020	WIELKOPOLSKIE	Powiat chodzieski	8
29.04.2020	WIELKOPOLSKIE	Powiat chodzieski	8
30.04.2020	WIELKOPOLSKIE	Powiat chodzieski	8
01.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
02.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
03.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
04.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
05.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
06.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
07.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
08.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
09.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
10.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
11.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
12.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
13.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
14.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
15.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
16.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
17.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
18.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
19.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
20.05.2020	WIELKOPOLSKIE	Powiat chodzieski	8
21.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
22.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
23.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
24.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
25.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
26.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
27.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
28.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
29.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
30.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
31.05.2020	WIELKOPOLSKIE	Powiat chodzieski	9
01.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
02.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
03.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
04.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
05.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
06.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
07.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
08.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
09.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
10.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
11.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
12.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
13.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
14.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
15.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
16.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
17.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
18.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
19.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
20.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
21.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
22.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
23.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
24.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
25.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
26.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
27.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
28.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
29.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
30.06.2020	WIELKOPOLSKIE	Powiat chodzieski	9
01.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
02.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
03.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
04.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
05.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
06.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
07.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
08.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
09.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
10.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
11.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
12.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
13.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
14.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
15.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
16.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
17.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
18.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
19.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
20.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
21.07.2020	WIELKOPOLSKIE	Powiat chodzieski	9
22.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
23.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
24.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
25.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
26.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
27.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
28.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
29.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
30.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
31.07.2020	WIELKOPOLSKIE	Powiat chodzieski	10
01.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
02.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
03.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
04.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
05.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
06.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
07.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
08.08.2020	WIELKOPOLSKIE	Powiat chodzieski	10
09.08.2020	WIELKOPOLSKIE	Powiat chodzieski	12
10.08.2020	WIELKOPOLSKIE	Powiat chodzieski	12
11.08.2020	WIELKOPOLSKIE	Powiat chodzieski	12
12.08.2020	WIELKOPOLSKIE	Powiat chodzieski	12
13.08.2020	WIELKOPOLSKIE	Powiat chodzieski	13
14.08.2020	WIELKOPOLSKIE	Powiat chodzieski	13
15.08.2020	WIELKOPOLSKIE	Powiat chodzieski	13
16.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
17.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
18.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
19.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
20.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
21.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
22.08.2020	WIELKOPOLSKIE	Powiat chodzieski	15
23.08.2020	WIELKOPOLSKIE	Powiat chodzieski	17
24.08.2020	WIELKOPOLSKIE	Powiat chodzieski	19
25.08.2020	WIELKOPOLSKIE	Powiat chodzieski	20
26.08.2020	WIELKOPOLSKIE	Powiat chodzieski	20
27.08.2020	WIELKOPOLSKIE	Powiat chodzieski	20
28.08.2020	WIELKOPOLSKIE	Powiat chodzieski	22
29.08.2020	WIELKOPOLSKIE	Powiat chodzieski	25
30.08.2020	WIELKOPOLSKIE	Powiat chodzieski	25
31.08.2020	WIELKOPOLSKIE	Powiat chodzieski	25
01.09.2020	WIELKOPOLSKIE	Powiat chodzieski	25
02.09.2020	WIELKOPOLSKIE	Powiat chodzieski	29
03.09.2020	WIELKOPOLSKIE	Powiat chodzieski	29
04.09.2020	WIELKOPOLSKIE	Powiat chodzieski	29
05.09.2020	WIELKOPOLSKIE	Powiat chodzieski	29
06.09.2020	WIELKOPOLSKIE	Powiat chodzieski	30
07.09.2020	WIELKOPOLSKIE	Powiat chodzieski	30
08.09.2020	WIELKOPOLSKIE	Powiat chodzieski	30
09.09.2020	WIELKOPOLSKIE	Powiat chodzieski	30
10.09.2020	WIELKOPOLSKIE	Powiat chodzieski	30
11.09.2020	WIELKOPOLSKIE	Powiat chodzieski	30
12.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
13.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
14.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
15.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
16.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
17.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
18.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
19.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
20.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
21.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
22.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
23.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
24.09.2020	WIELKOPOLSKIE	Powiat chodzieski	31
25.09.2020	WIELKOPOLSKIE	Powiat chodzieski	32
26.09.2020	WIELKOPOLSKIE	Powiat chodzieski	32
27.09.2020	WIELKOPOLSKIE	Powiat chodzieski	33
28.09.2020	WIELKOPOLSKIE	Powiat chodzieski	33
29.09.2020	WIELKOPOLSKIE	Powiat chodzieski	33
30.09.2020	WIELKOPOLSKIE	Powiat chodzieski	33
01.10.2020	WIELKOPOLSKIE	Powiat chodzieski	34
02.10.2020	WIELKOPOLSKIE	Powiat chodzieski	35
03.10.2020	WIELKOPOLSKIE	Powiat chodzieski	36
04.10.2020	WIELKOPOLSKIE	Powiat chodzieski	37
05.10.2020	WIELKOPOLSKIE	Powiat chodzieski	37
06.10.2020	WIELKOPOLSKIE	Powiat chodzieski	37
07.10.2020	WIELKOPOLSKIE	Powiat chodzieski	37
08.10.2020	WIELKOPOLSKIE	Powiat chodzieski	41
09.10.2020	WIELKOPOLSKIE	Powiat chodzieski	45
10.10.2020	WIELKOPOLSKIE	Powiat chodzieski	45
11.10.2020	WIELKOPOLSKIE	Powiat chodzieski	47
12.10.2020	WIELKOPOLSKIE	Powiat chodzieski	47
13.10.2020	WIELKOPOLSKIE	Powiat chodzieski	48
14.10.2020	WIELKOPOLSKIE	Powiat chodzieski	52
15.10.2020	WIELKOPOLSKIE	Powiat chodzieski	63
16.10.2020	WIELKOPOLSKIE	Powiat chodzieski	63
17.10.2020	WIELKOPOLSKIE	Powiat chodzieski	79
18.10.2020	WIELKOPOLSKIE	Powiat chodzieski	90
19.10.2020	WIELKOPOLSKIE	Powiat chodzieski	90
20.10.2020	WIELKOPOLSKIE	Powiat chodzieski	99
21.10.2020	WIELKOPOLSKIE	Powiat chodzieski	118
22.10.2020	WIELKOPOLSKIE	Powiat chodzieski	121
23.10.2020	WIELKOPOLSKIE	Powiat chodzieski	157
24.10.2020	WIELKOPOLSKIE	Powiat chodzieski	168
25.10.2020	WIELKOPOLSKIE	Powiat chodzieski	190
26.10.2020	WIELKOPOLSKIE	Powiat chodzieski	191
27.10.2020	WIELKOPOLSKIE	Powiat chodzieski	192
28.10.2020	WIELKOPOLSKIE	Powiat chodzieski	224
29.10.2020	WIELKOPOLSKIE	Powiat chodzieski	300
30.10.2020	WIELKOPOLSKIE	Powiat chodzieski	303
31.10.2020	WIELKOPOLSKIE	Powiat chodzieski	347
01.11.2020	WIELKOPOLSKIE	Powiat chodzieski	350
02.11.2020	WIELKOPOLSKIE	Powiat chodzieski	365
03.11.2020	WIELKOPOLSKIE	Powiat chodzieski	414
04.11.2020	WIELKOPOLSKIE	Powiat chodzieski	501
05.11.2020	WIELKOPOLSKIE	Powiat chodzieski	566
06.11.2020	WIELKOPOLSKIE	Powiat chodzieski	578
07.11.2020	WIELKOPOLSKIE	Powiat chodzieski	667
08.11.2020	WIELKOPOLSKIE	Powiat chodzieski	727
09.11.2020	WIELKOPOLSKIE	Powiat chodzieski	759
10.11.2020	WIELKOPOLSKIE	Powiat chodzieski	825
11.11.2020	WIELKOPOLSKIE	Powiat chodzieski	861
12.11.2020	WIELKOPOLSKIE	Powiat chodzieski	869
13.11.2020	WIELKOPOLSKIE	Powiat chodzieski	973
14.11.2020	WIELKOPOLSKIE	Powiat chodzieski	983
15.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1007
16.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1054
17.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1092
18.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1104
19.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1113
20.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1161
21.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1190
22.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1215
23.11.2020	WIELKOPOLSKIE	Powiat chodzieski	1242
04.03.2020	WIELKOPOLSKIE	Powiat czarnkowsko-trzcianecki	0
05.03.2020	WIELKOPOLSKIE	Powiat czarnkowsko-trzcianecki	0
06.03.2020	WIELKOPOLSKIE	Powiat czarnkowsko-trzcianecki	0
07.03.2020	WIELKOPOLSKIE	Powiat czarnkowsko-trzcianecki	0
08.03.2020	WIELKOPOLSKIE	Powiat czarnkowsko-trzcianecki	0
09.03.2020	WIELKOPOLSKIE	Powiat czarnkowsko-trzcianecki	0
